STAT_CODE,STAT_NAME,CYCLE,FULL_PATH
200Y140,"가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 목적별 최종소비지출 > 가계의 목적별 최종소비지출(계절조정, 명목, 분기)"
200Y141,"가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 목적별 최종소비지출 > 가계의 목적별 최종소비지출(계절조정, 실질, 분기)"
200Y142,"가계의 목적별 최종소비지출(원계열, 명목, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 목적별 최종소비지출 > 가계의 목적별 최종소비지출(원계열, 명목, 분기 및 연간)"
200Y143,"가계의 목적별 최종소비지출(원계열, 실질, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 목적별 최종소비지출 > 가계의 목적별 최종소비지출(원계열, 실질, 분기 및 연간)"
200Y144,"가계의 형태별 최종소비지출(계절조정, 명목, 분기)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 형태별 최종소비지출 > 가계의 형태별 최종소비지출(계절조정, 명목, 분기)"
200Y145,"가계의 형태별 최종소비지출(계절조정, 실질, 분기)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 형태별 최종소비지출 > 가계의 형태별 최종소비지출(계절조정, 실질, 분기)"
200Y146,"가계의 형태별 최종소비지출(원계열, 명목, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 형태별 최종소비지출 > 가계의 형태별 최종소비지출(원계열, 명목, 분기 및 연간)"
200Y147,"가계의 형태별 최종소비지출(원계열, 실질, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계의 형태별 최종소비지출 > 가계의 형태별 최종소비지출(원계열, 실질, 분기 및 연간)"
200Y148,"가계에 봉사하는 비영리단체의 목적별 최종소비지출(원계열, 명목, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계에 봉사하는 비영리단체의 목적별 최종소비지출 > 가계에 봉사하는 비영리단체의 목적별 최종소비지출(원계열, 명목, 분기 및 연간)"
200Y149,"가계에 봉사하는 비영리단체의 목적별 최종소비지출(원계열, 실질, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 민간최종소비지출 > 가계에 봉사하는 비영리단체의 목적별 최종소비지출 > 가계에 봉사하는 비영리단체의 목적별 최종소비지출(원계열, 실질, 분기 및 연간)"
200Y151,"일반정부의 부문별 기능별 최종소비지출(명목, 연간)",A,"국민계정 > 국민소득통계(2020년 기준년) > 일반정부 및 공공부문계정 > 일반정부의 부문별 기능별 최종소비지출(명목, 연간)"
200Y152,"일반정부의 부문별 기능별 총지출 (명목, 연간)",A,"국민계정 > 국민소득통계(2020년 기준년) > 일반정부 및 공공부문계정 > 일반정부의 부문별 기능별 총지출 (명목, 연간)"
200Y153,"일반정부의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",A,"국민계정 > 국민소득통계(2020년 기준년) > 일반정부 및 공공부문계정 > 일반정부의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)"
200Y154,"공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",A,"국민계정 > 국민소득통계(2020년 기준년) > 일반정부 및 공공부문계정 > 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)"
200Y155,"총저축과 총투자(계절조정, 명목, 분기)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 총저축과 총투자 > 총저축과 총투자(계절조정, 명목, 분기)"
200Y156,"총저축과 총투자(원계열, 명목, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 총저축과 총투자 > 총저축과 총투자(원계열, 명목, 분기 및 연간)"
200Y157,"정보통신산업(계절조정, 실질, 분기)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 정보통신 부가가치 및 최종수요 > 정보통신산업(계절조정, 실질, 분기)"
200Y158,"정보통신산업(원계열, 실질, 분기 및 연간)",Q,"국민계정 > 국민소득통계(2020년 기준년) > 정보통신 부가가치 및 최종수요 > 정보통신산업(원계열, 실질, 분기 및 연간)"
200Y159,"가계분배계정(명목, 연간)",A,"국민계정 > 국민소득통계(2020년 기준년) > 가계분배계정(실험적 통계) > 가계분배계정(명목, 연간)"
271Y102,2023 연장표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 연장표
271Y103,2022 연장표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 연장표
271Y104,2021 연장표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 연장표
271Y105,2020 실측표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 실측표
271Y106,2020 지역표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 지역표
271Y108,2020 부문분류표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 부문분류표
271Y109,고용표,A,국민계정 > 산업연관표 > 2020년 실측표 기준 > 파일 다운로드 > 고용표
271Y110,"투입산출표 총거래표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 총거래표(생산자가격, 대분류)"
271Y111,"투입산출표 총투입계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 총투입계수표(생산자가격, 대분류)"
271Y112,"투입산출표 생산유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 생산유발계수표(생산자가격, 대분류)"
271Y113,"투입산출표 수입유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 수입유발계수표(생산자가격, 대분류)"
271Y114,"투입산출표 부가가치유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 부가가치유발계수표(생산자가격, 대분류)"
271Y115,"투입산출표 취업유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 취업유발계수표(생산자가격, 대분류)"
271Y116,"투입산출표 고용유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 고용유발계수표(생산자가격, 대분류)"
271Y120,"투입산출표 총거래표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 총거래표(생산자가격, 중분류)"
271Y121,"투입산출표 총투입계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 총투입계수표(생산자가격, 중분류)"
271Y122,"투입산출표 생산유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 생산유발계수표(생산자가격, 중분류)"
271Y123,"투입산출표 수입유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 수입유발계수표(생산자가격, 중분류)"
271Y124,"투입산출표 부가가치유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 부가가치유발계수표(생산자가격, 중분류)"
271Y125,"투입산출표 취업유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 취업유발계수표(생산자가격, 중분류)"
271Y126,"투입산출표 고용유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2020년 실측표 기준 > 데이터 > 투입산출표 고용유발계수표(생산자가격, 중분류)"
271Y001,2019 연장표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 연장표
271Y002,2018 연장표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 연장표
271Y003,2017 연장표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 연장표
271Y004,2016 연장표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 연장표
271Y005,2015 실측표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 실측표
271Y006,2015 지역표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 지역표
271Y007,2015-2010 연결표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 2015-2010 연결표
271Y018,2015 부문분류표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 부문분류표
271Y019,고용표,A,국민계정 > 산업연관표 > 2015년 실측표 기준 > 파일 다운로드 > 고용표
271Y008,"투입산출표 총거래표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 총거래표(생산자가격, 대분류)"
271Y009,"투입산출표 총투입계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 총투입계수표(생산자가격, 대분류)"
271Y010,"투입산출표 생산유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 생산유발계수표(생산자가격, 대분류)"
271Y011,"투입산출표 수입유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 수입유발계수표(생산자가격, 대분류)"
271Y012,"투입산출표 부가가치유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 부가가치유발계수표(생산자가격, 대분류)"
271Y013,"투입산출표 취업유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 취업유발계수표(생산자가격, 대분류)"
271Y014,"투입산출표 고용유발계수표(생산자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 고용유발계수표(생산자가격, 대분류)"
271Y015,"공급표(기초가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 공급표(기초가격, 대분류)"
271Y016,"사용표(구매자가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 사용표(구매자가격, 대분류)"
271Y017,"사용표(기초가격, 대분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 사용표(기초가격, 대분류)"
271Y068,"투입산출표 총거래표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 총거래표(생산자가격, 중분류)"
271Y069,"투입산출표 총투입계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 총투입계수표(생산자가격, 중분류)"
271Y070,"투입산출표 생산유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 생산유발계수표(생산자가격, 중분류)"
271Y071,"투입산출표 수입유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 수입유발계수표(생산자가격, 중분류)"
271Y072,"투입산출표 부가가치유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 부가가치유발계수표(생산자가격, 중분류)"
271Y073,"투입산출표 취업유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 취업유발계수표(생산자가격, 중분류)"
271Y074,"투입산출표 고용유발계수표(생산자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 투입산출표 고용유발계수표(생산자가격, 중분류)"
271Y075,"공급표(기초가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 공급표(기초가격, 중분류)"
271Y076,"사용표(구매자가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 사용표(구매자가격, 중분류)"
271Y077,"사용표(기초가격, 중분류)",A,"국민계정 > 산업연관표 > 2015년 실측표 기준 > 데이터 > 사용표(기초가격, 중분류)"
271Y020,2014 연장표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 연장표
271Y021,2013 연장표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 연장표
271Y022,2012 연장표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 연장표
271Y023,2011 연장표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 연장표
271Y024,2010 실측표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 실측표
271Y025,2013 지역표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 지역표
271Y026,2010 지역표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 지역표
271Y027,2010 부문분류표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 부문분류표
271Y028,고용표,A,국민계정 > 산업연관표 > 2010년 실측표 기준 > 파일 다운로드 > 고용표
271Y029,2011 연장표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표
271Y030,2010 연장표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표
271Y031,2009 연장표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표
271Y033,2009 연장표(불변가격),A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표(불변가격)
271Y034,2008 연장표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표
271Y035,2008 연장표(불변가격),A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표(불변가격)
271Y036,2007 연장표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표
271Y037,2007 연장표(불변가격),A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표(불변가격)
271Y038,2006 연장표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표
271Y039,2006 연장표(불변가격),A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 연장표(불변가격)
271Y040,2005-2000-1995 연결표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 2005-2000-1995 연결표
271Y041,2005 실측표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 실측표
271Y042,2005 지역표,A,국민계정 > 산업연관표 > 2005년 실측표 기준 > 파일 다운로드 > 지역표
271Y043,2003 실측표,A,국민계정 > 산업연관표 > 2003년 실측표 기준 > 파일 다운로드 > 실측표
271Y044,2003 지역표,A,국민계정 > 산업연관표 > 2003년 실측표 기준 > 파일 다운로드 > 지역표
271Y045,2000 실측표,A,국민계정 > 산업연관표 > 2000년 실측표 기준 > 파일 다운로드 > 실측표
271Y046,2000-1995-1990 연결표,A,국민계정 > 산업연관표 > 2000년 실측표 기준 > 파일 다운로드 > 2000-1995-1990 연결표
271Y047,1998 연장표,A,국민계정 > 산업연관표 > 1995년 실측표 기준 > 파일 다운로드 > 연장표
271Y048,1995 실측표,A,국민계정 > 산업연관표 > 1995년 실측표 기준 > 파일 다운로드 > 실측표
271Y049,1995-1990-1985 연결표,A,국민계정 > 산업연관표 > 1995년 실측표 기준 > 파일 다운로드 > 1995-1990-1985 연결표
271Y050,1993 연장표,A,국민계정 > 산업연관표 > 1990년 실측표 기준 > 파일 다운로드 > 연장표
271Y051,1990 실측표,A,국민계정 > 산업연관표 > 1990년 실측표 기준 > 파일 다운로드 > 실측표
271Y052,1990-1985-1980 연결표,A,국민계정 > 산업연관표 > 1990년 실측표 기준 > 파일 다운로드 > 1990-1985-1980 연결표
271Y053,1988 연장표,A,국민계정 > 산업연관표 > 1985년 실측표 기준 > 파일 다운로드 > 연장표
271Y054,1987 연장표,A,국민계정 > 산업연관표 > 1985년 실측표 기준 > 파일 다운로드 > 연장표
271Y055,1986 연장표,A,국민계정 > 산업연관표 > 1985년 실측표 기준 > 파일 다운로드 > 연장표
271Y056,1985 실측표,A,국민계정 > 산업연관표 > 1985년 실측표 기준 > 파일 다운로드 > 실측표
271Y057,1985-1980-1975 연결표,A,국민계정 > 산업연관표 > 1985년 실측표 기준 > 파일 다운로드 > 1985-1980-1975 연결표
271Y058,1983 연장표,A,국민계정 > 산업연관표 > 1980년 실측표 기준 > 파일 다운로드 > 연장표
271Y059,1980 실측표,A,국민계정 > 산업연관표 > 1980년 실측표 기준 > 파일 다운로드 > 실측표
271Y060,1978 연장표,A,국민계정 > 산업연관표 > 1975년 실측표 기준 > 파일 다운로드 > 연장표
271Y061,1975 실측표,A,국민계정 > 산업연관표 > 1975년 실측표 기준 > 파일 다운로드 > 실측표
271Y062,1973 연장표,A,국민계정 > 산업연관표 > 1970년 실측표 기준 > 파일 다운로드 > 연장표
271Y063,1970 실측표,A,국민계정 > 산업연관표 > 1970년 실측표 기준 > 파일 다운로드 > 실측표
271Y064,1968 연장표,A,국민계정 > 산업연관표 > 1966년 실측표 기준 > 파일 다운로드 > 연장표
271Y065,1966 실측표,A,국민계정 > 산업연관표 > 1966년 실측표 기준 > 파일 다운로드 > 실측표
271Y066,1963 실측표,A,국민계정 > 산업연관표 > 1963년 실측표 기준 > 파일 다운로드 > 실측표
271Y067,1960 실측표,A,국민계정 > 산업연관표 > 1960년 실측표 기준 > 파일 다운로드 > 실측표
283Y001,주요지표(2009~),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 주요지표(2009~)
281Y001,금융거래표(2009~),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 금융거래표(2009~)
281Y002,금융자산부채잔액표(2008~),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 금융자산부채잔액표(2008~)
282Y001,발행잔액(명목),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 상세채권통계(2018~) > 채권발행표 > 발행잔액(명목)
282Y002,발행잔액(시가),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 상세채권통계(2018~) > 채권발행표 > 발행잔액(시가)
282Y003,순발행액(시가),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 상세채권통계(2018~) > 채권발행표 > 순발행액(시가)
282Y004,보유잔액(시가),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 상세채권통계(2018~) > 채권보유표 > 보유잔액(시가)
282Y005,순취득액(시가),Q,국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 상세채권통계(2018~) > 채권보유표 > 순취득액(시가)
282Y006,"채권발행-보유관계표(잔액, 시가)",Q,"국민계정 > 자금순환표 > 2009- (2008 SNA 기준) > 상세채권통계(2018~) > 채권발행-보유관계표(잔액, 시가)"
281Y006,금융거래표(2003~2013),Q,국민계정 > 자금순환표 > 2002-2013 (1993 SNA 기준) > 금융거래표(2003~2013)
281Y007,금융자산부채잔액표(2002~),Q,국민계정 > 자금순환표 > 2002-2013 (1993 SNA 기준) > 금융자산부채잔액표(2002~)
281Y004,금융거래표(1975~2005),Q,국민계정 > 자금순환표 > 1975-2005 (1968 SNA 기준) > 금융거래표(1975~2005)
281Y005,금융자산부채잔액표(1975~2005),Q,국민계정 > 자금순환표 > 1975-2005 (1968 SNA 기준) > 금융자산부채잔액표(1975~2005)
281Y011,금융거래표(1970~1974),A,국민계정 > 자금순환표 > 1969-1974 (1968 SNA 기준) > 금융거래표(1970~1974)
281Y012,금융자산부채잔액표(1969~1974),A,국민계정 > 자금순환표 > 1969-1974 (1968 SNA 기준) > 금융자산부채잔액표(1969~1974)
281Y009,금융거래표(1963~1970),A,국민계정 > 자금순환표 > 1962-1970 (1953 SNA 기준) > 금융거래표(1963~1970)
281Y010,금융자산부채잔액표(1962~1970),A,국민계정 > 자금순환표 > 1962-1970 (1953 SNA 기준) > 금융자산부채잔액표(1962~1970)
291Y501,"자산별 순자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 자산별 자본스톡 > 자산별 순자본스톡 > 자산별 순자본스톡(명목, 연말기준)"
291Y502,"자산별 순자본스톡(실질, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 자산별 자본스톡 > 자산별 순자본스톡 > 자산별 순자본스톡(실질, 연말기준)"
291Y503,"자산별 생산자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 자산별 자본스톡 > 자산별 생산자본스톡 > 자산별 생산자본스톡(명목, 연말기준)"
291Y504,"자산별 생산자본스톡(실질, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 자산별 자본스톡 > 자산별 생산자본스톡 > 자산별 생산자본스톡(실질, 연말기준)"
291Y505,"제도부문별 대차대조표(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 대차대조표 > 제도부문별 대차대조표(명목, 연말기준)"
291Y506,자산/부채의 증감(명목),A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 대차대조표 > 자산/부채의 증감(명목)
291Y507,순자산 증감(명목),A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 대차대조표 > 순자산 증감(명목)
291Y508,"제도부문별 순자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 순자본스톡 > 제도부문별 순자본스톡(명목, 연말기준)"
291Y509,제도부문별 비금융자산별 명목보유손익(명목),A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 비금융자산별 보유손익(명목) > 제도부문별 비금융자산별 명목보유손익(명목)
291Y510,제도부문별 비금융자산별 중립보유손익(명목),A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 비금융자산별 보유손익(명목) > 제도부문별 비금융자산별 중립보유손익(명목)
291Y511,제도부문별 비금융자산별 실질보유손익(명목),A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 비금융자산별 보유손익(명목) > 제도부문별 비금융자산별 실질보유손익(명목)
291Y512,"제도부문별 생산자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 생산자본스톡 > 제도부문별 생산자본스톡(명목, 연말기준)"
291Y513,"제도부문별 생산자본스톡(실질, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 생산자본스톡 > 제도부문별 생산자본스톡(실질, 연말기준)"
291Y514,제도부문별 연쇄라스파이레스 자본서비스물량지수,A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 자본서비스물량지수 > 제도부문별 연쇄라스파이레스 자본서비스물량지수
291Y515,제도부문별 연쇄통크비스트 자본서비스물량지수,A,국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 자본서비스물량지수 > 제도부문별 연쇄통크비스트 자본서비스물량지수
291Y516,"제도부문별 자본사용자비용 비중(명목, %)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 제도부문별 자본서비스물량지수 > 제도부문별 자본사용자비용 비중(명목, %)"
291Y517,"경제활동별 순자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 순자본스톡 > 경제활동별 순자본스톡(명목, 연말기준)"
291Y518,"경제활동별 순자본스톡(실질, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 순자본스톡 > 경제활동별 순자본스톡(실질, 연말기준)"
291Y519,"경제활동별 생산자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 생산자본스톡 > 경제활동별 생산자본스톡(명목, 연말기준)"
291Y520,"경제활동별 생산자본스톡(실질, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 생산자본스톡 > 경제활동별 생산자본스톡(실질, 연말기준)"
291Y521,경제활동별 연쇄라스파이레스 자본서비스물량지수,A,국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 자본서비스물량지수 > 경제활동별 연쇄라스파이레스 자본서비스물량지수
291Y522,경제활동별 연쇄통크비스트 자본서비스물량지수,A,국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 자본서비스물량지수 > 경제활동별 연쇄통크비스트 자본서비스물량지수
291Y523,"경제활동별 자본사용자비용 비중(명목, %)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 경제활동별 자본서비스물량지수 > 경제활동별 자본사용자비용 비중(명목, %)"
291Y524,"시도별 주택 시가총액(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 시도별 주택 시가총액(명목, 연말기준)"
291Y525,"시도별 토지자산 순자본스톡(명목, 연말기준)",A,"국민계정 > 국민대차대조표(2020년 기준년) > 시도별 토지자산 순자본스톡(명목, 연말기준)"
301Y013,국제수지,M,국민계정 > 국제수지표 > 국제수지 > 국제수지
301Y017,경상수지(계절조정),M,국민계정 > 국제수지표 > 국제수지 > 경상수지(계절조정)
301Y014,서비스무역세분류통계,M,국민계정 > 국제수지표 > 국제수지 > 서비스무역세분류통계
301Y015,지역별 경상수지,A,국민계정 > 국제수지표 > 국제수지 > 지역별 경상수지
301Y016,지역별 자본수지/금융계정,A,국민계정 > 국제수지표 > 국제수지 > 지역별 자본수지/금융계정
304Y101,지식서비스 무역통계(유형별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식서비스 무역통계 (일반분류) > 지식서비스 무역통계(유형별)
304Y102,지식서비스 무역통계(산업별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식서비스 무역통계 (일반분류) > 지식서비스 무역통계(산업별)
304Y103,지식서비스 무역통계(기관형태별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식서비스 무역통계 (일반분류) > 지식서비스 무역통계(기관형태별)
304Y104,지식서비스 무역통계(지역별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식서비스 무역통계 (일반분류) > 지식서비스 무역통계(지역별)
304Y108,파일 다운로드,S,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식서비스 무역통계 (일반분류) > 지식서비스 무역통계(교차통계) > 파일 다운로드
304Y105,ICT 산업 특수분류(ICT산업별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > ICT 산업 특수분류 > ICT 산업 특수분류(ICT산업별)
304Y109,파일 다운로드,S,국민계정 > 국제수지표 > 지식서비스 무역통계 > ICT 산업 특수분류 > ICT 산업 특수분류(교차통계) > 파일 다운로드
304Y106,콘텐츠 산업 특수분류(콘텐츠산업별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > 콘텐츠 산업 특수분류 > 콘텐츠 산업 특수분류(콘텐츠산업별)
304Y110,파일 다운로드,S,국민계정 > 국제수지표 > 지식서비스 무역통계 > 콘텐츠 산업 특수분류 > 콘텐츠 산업 특수분류(교차통계) > 파일 다운로드
304Y107,지식재산권 무역수지(유형별),Q,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식재산권 무역수지 > 지식재산권 무역수지(유형별)
304Y111,파일 다운로드,S,국민계정 > 국제수지표 > 지식서비스 무역통계 > 지식재산권 무역수지 > 지식재산권 무역수지(교차통계) > 파일 다운로드
311Y001,국제투자대조표(IIP),Q,국민계정 > 국제투자대조표/대외채권채무 > 국제투자대조표 > 국제투자대조표(IIP)
